filename,width,height,class,xmin,ymin,xmax,ymax
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,300,1050,346,1077
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1180,356,1219,410
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,853,389,906,429
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,246,737,269,777
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,838,934,882,966
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,866,1021,901,1068
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,996,1040,1032,1098
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1013,487,1061,545
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,424,43,456,85
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,598,1093,653,1166
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,32,1045,66,1080
YS_MS_D8_72417_DG_IBA1_20x_1.jpg,1600,1200,Microglia,482,868,522,906
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,367,734,414,798
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,325,363,392,410
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,654,182,727,222
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,225,126,272,171
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,13,161,53,216
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,161,610,238,640
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,145,719,185,764
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,216,717,266,757
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,954,539,985,572
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1540,626,1572,679
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,840,1119,890,1158
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,440,1147,488,1185
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,596,679,627,718
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,451,648,485,710
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,877,400,935,445
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1346,50,1396,82
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1237,69,1287,108
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,364,913,408,960
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,298,822,327,866
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,135,403,195,450
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,192,535,235,589
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1,403,43,468
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1353,566,1404,626
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1014,1053,1074,1108
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,819,508,875,556
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,833,179,883,232
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,1053,197,1111,287
YI_MS_D8_71917_CA3_IBA1_20x_5.jpg,1600,1200,Microglia,464,847,492,893
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1032,658,1066,701
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1288,451,1327,495
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,974,350,1001,389
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,950,293,980,337
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1066,189,1096,240
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1266,314,1300,345
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1485,548,1524,590
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,796,882,833,918
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,695,872,743,910
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,577,942,616,976
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,533,892,556,932
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,501,1098,550,1134
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,98,772,214,832
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,21,793,54,848
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,488,192,538,250
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,267,48,301,85
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,124,110,172,150
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,716,572,754,622
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1117,548,1164,592
AI_MS_D8_71917_DG_IBA1_20x_1.jpg,1600,1200,Microglia,1256,597,1303,658
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,687,701,743,763
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,842,514,929,643
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,642,353,724,424
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,624,145,696,219
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,956,279,1051,339
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,800,203,827,250
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1245,329,1300,372
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1456,471,1503,532
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,585,1019,632,1079
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,450,1039,540,1127
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,292,1114,372,1198
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,13,848,51,977
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,304,663,383,745
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,450,764,529,850
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,280,558,335,634
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,201,280,256,343
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,845,47,904,105
YS_MS_7517_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1088,198,1158,260
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,987,122,1030,174
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1003,19,1048,58
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1232,8,1271,50
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1480,95,1521,139
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1172,147,1219,180
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1238,510,1288,563
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1377,689,1419,748
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1333,869,1385,939
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1179,872,1227,924
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,1200,690,1258,758
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,754,510,808,579
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,543,513,604,580
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,271,371,327,424
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,324,11,388,64
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,377,860,422,913
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,517,1090,627,1166
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,774,861,806,930
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,458,680,495,724
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,301,969,348,1027
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,867,1090,922,1135
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,825,922,906,1018
AS_MS_D8_71917_CA1_IBA1_20x_1.jpg,1600,1200,Microglia,653,979,698,1061
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,961,408,1013,447
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,919,227,958,266
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1225,305,1266,340
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1461,390,1506,427
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1130,832,1172,876
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1006,695,1054,730
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1237,976,1279,1021
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1063,1098,1111,1142
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,693,856,738,900
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,351,735,390,777
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,593,598,635,640
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,319,424,366,480
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,51,345,96,385
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,30,485,77,532
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,232,545,283,611
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,508,948,579,995
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,853,929,917,987
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,1430,55,1490,93
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,137,230,188,285
YI_MS_D8_72417_DG_IBA1_20x_6.jpg,1600,1200,Microglia,627,1135,675,1185
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,650,619,683,660
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,754,518,803,566
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,843,421,898,460
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1219,330,1277,364
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1043,213,1103,258
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1293,34,1340,72
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,938,68,975,106
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,77,201,127,232
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,709,884,750,919
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,648,785,704,816
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1033,842,1083,869
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,914,866,959,901
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1171,1113,1214,1150
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1554,810,1595,850
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1432,926,1463,960
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,292,101,350,143
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,346,6,388,45
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1151,650,1201,687
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,672,55,706,93
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1224,785,1269,819
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,608,935,643,964
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,479,829,550,880
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,587,766,606,782
AI_MS_D8_72417_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1333,118,1383,161
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,348,397,393,437
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,987,360,1019,405
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1245,329,1288,379
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1319,335,1372,397
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1208,214,1243,242
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1213,150,1256,182
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1417,180,1458,227
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1016,26,1074,119
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,804,164,846,251
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,124,110,175,169
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,295,176,337,243
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,82,285,130,324
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,106,250,137,284
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,237,893,279,956
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,38,1079,130,1171
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,627,866,679,927
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,703,724,758,787
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1008,571,1082,629
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1167,584,1214,632
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1463,360,1558,439
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1306,908,1351,966
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,971,1101,1033,1177
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,709,1047,759,1106
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,442,21,527,84
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1169,824,1242,911
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1,858,35,931
YS_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1396,480,1446,547
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1369,687,1406,714
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1369,579,1398,614
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1248,466,1295,501
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,419,72,458,106
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,146,369,179,411
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,124,610,156,642
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,108,1150,140,1184
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,693,960,729,998
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,606,663,648,705
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,116,261,161,314
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,987,1127,1029,1187
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,22,622,56,676
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,969,629,1006,660
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,382,755,424,800
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1066,672,1088,706
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,1158,564,1190,608
YS_MS_D8_71917_DG_IBA1_20x_3.jpg,1600,1200,Microglia,325,1053,359,1090
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,401,368,433,413
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1071,247,1103,290
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,954,905,996,945
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1037,774,1082,811
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1325,977,1367,1064
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,1371,713,1425,782
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,643,1093,708,1151
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,588,763,624,808
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,443,755,480,811
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,632,140,706,197
AI_MS_CA1_IBA1_20x.jpg,1600,1200,Microglia,233,1,274,37
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,259,195,313,230
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,166,24,225,76
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,3,213,64,266
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,353,553,388,587
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,129,489,163,524
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,127,595,161,630
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,496,584,554,642
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,751,235,793,271
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,929,74,969,113
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1174,660,1221,697
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1551,585,1588,624
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1337,279,1375,329
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,593,919,633,955
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,461,782,503,827
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,417,1021,456,1060
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,716,1089,766,1127
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,769,911,809,963
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,675,716,722,756
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,617,663,646,698
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,553,640,604,693
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,554,750,601,784
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,250,1060,301,1098
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1006,514,1072,556
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1214,487,1267,532
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,435,276,492,334
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,642,535,683,574
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,703,435,753,480
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,880,530,932,587
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,874,598,943,647
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,980,935,1024,977
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,324,710,385,840
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,388,832,424,893
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1140,953,1185,1001
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1021,256,1064,306
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,801,155,832,184
AI_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,145,150,192,222
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,333,1135,383,1180
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,414,997,488,1072
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,300,858,330,906
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,248,685,296,743
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,635,863,677,924
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,896,745,938,797
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,996,701,1037,751
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,798,506,845,551
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1003,413,1045,461
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,796,58,842,100
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1016,14,1058,71
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,916,287,967,332
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1272,251,1322,290
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1261,500,1301,542
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1451,285,1488,321
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1525,101,1571,132
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1375,695,1413,729
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1554,264,1595,301
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1193,651,1243,697
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1137,816,1174,863
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,459,858,516,897
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1324,811,1379,850
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1277,1058,1363,1116
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1519,984,1600,1037
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1167,356,1229,398
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1137,51,1172,89
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,403,663,448,700
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,708,968,764,1074
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,254,443,285,476
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1008,948,1056,1021
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,1092,132,1151,201
YS_MS_D8_72417_CA3_IBA1_20x_3.jpg,1600,1200,Microglia,567,713,624,760
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,59,916,98,955
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,137,468,179,510
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,246,343,280,382
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,425,630,477,679
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1058,798,1109,843
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1274,1143,1319,1174
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1453,645,1498,682
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1454,239,1500,280
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1342,37,1388,82
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,864,1147,918,1200
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,466,877,537,927
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,332,903,371,939
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1137,469,1185,510
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,83,105,132,145
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,803,1068,851,1124
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,1171,876,1213,930
YS_MS_D8_71917_CA3_IBA1_20x_2.jpg,1600,1200,Microglia,517,410,604,476
AI_MS_D8_72417_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,446,572,487,614
AI_MS_D8_72417_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,640,679,700,732
AI_MS_D8_72417_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,408,682,442,730
AI_MS_D8_72417_CA3_IBA1_20x_6.jpg,1600,1200,Microglia,304,737,350,797
